Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,month,year,day_of_week,holiday_flag,Outlier,Predicted_Sales
32,2011-01-28,1006814.85,0,34.86,3.008,191.667891,8.818,1,2011,Friday,False,1,799157.4467853347
32,2011-02-04,1070457.8,0,15.47,3.011,191.7625895,8.818,2,2011,Friday,False,1,844867.9142120255
32,2011-02-11,1124357.2,1,18.51,3.037,191.8572881,8.818,2,2011,Friday,True,1,882868.9823200793
32,2011-02-18,1183528.58,0,42.09,3.051,191.9178331,8.818,2,2011,Friday,False,1,802976.6370822527
32,2011-02-25,1054754.67,0,33.0,3.101,191.9647167,8.818,2,2011,Friday,False,1,817464.2729034233
32,2011-03-04,1106847.62,0,39.17,3.232,192.0116004,8.818,3,2011,Friday,False,1,823955.4043868342
32,2011-03-11,1101458.21,0,36.51,3.372,192.058484,8.818,3,2011,Friday,False,1,828916.9155460077
32,2011-03-18,1100765.5,0,45.25,3.406,192.1237981,8.818,3,2011,Friday,False,1,815263.6379436792
32,2011-03-25,1068719.22,0,46.7,3.414,192.1964844,8.818,3,2011,Friday,False,1,812876.6724088099
32,2011-04-01,1051121.02,0,44.83,3.461,192.2691707,8.595,4,2011,Friday,False,1,836324.9502606934
32,2011-04-08,1102975.59,0,48.81,3.532,192.3418571,8.595,4,2011,Friday,False,1,830364.7799008014
32,2011-04-15,1120508.14,0,45.97,3.611,192.4225954,8.595,4,2011,Friday,False,1,835147.0734459986
32,2011-04-22,1210602.91,0,48.69,3.636,192.5234638,8.595,4,2011,Friday,False,1,830811.3304301531
32,2011-04-29,1107494.55,0,44.86,3.663,192.6243322,8.595,4,2011,Friday,False,1,836773.8117076308
32,2011-05-06,1181793.55,0,46.65,3.735,192.7252006,8.595,5,2011,Friday,False,1,849649.1957286308
32,2011-05-13,1138162.76,0,56.09,3.767,192.826069,8.595,5,2011,Friday,False,1,834805.3729791227
32,2011-05-20,1145084.76,0,45.71,3.828,192.831317,8.595,5,2011,Friday,False,1,851480.5854051269
32,2011-05-27,1175447.49,0,55.13,3.795,192.8365651,8.595,5,2011,Friday,False,1,836467.2923966311
32,2011-06-03,1167757.0,0,61.25,3.763,192.8418131,8.595,6,2011,Friday,False,1,842094.9321641973
32,2011-06-10,1239741.34,0,65.49,3.735,192.8470612,8.595,6,2011,Friday,False,1,835247.570069765
32,2011-06-17,1192031.38,0,67.38,3.697,192.9034759,8.595,6,2011,Friday,False,1,831913.8262400688
32,2011-06-24,1163869.52,0,65.06,3.661,192.9982655,8.595,6,2011,Friday,False,1,835118.901472681
32,2011-07-01,1199845.29,0,72.86,3.597,193.0930552,8.622,7,2011,Friday,False,1,837111.4408535536
32,2011-07-08,1110244.52,0,72.56,3.54,193.1878448,8.622,7,2011,Friday,False,1,837011.2609244182
32,2011-07-15,1144254.26,0,70.55,3.532,193.3125484,8.622,7,2011,Friday,False,1,839841.0121644156
32,2011-07-22,1185674.48,0,76.0,3.545,193.5120367,8.622,7,2011,Friday,False,1,830924.0625088939
32,2011-07-29,1169988.62,0,75.91,3.547,193.711525,8.622,7,2011,Friday,False,1,830636.8491763948
32,2011-08-05,1201694.14,0,74.83,3.554,193.9110133,8.622,8,2011,Friday,False,1,847388.5269885901
32,2011-08-12,1206795.74,0,74.2,3.542,194.1105017,8.622,8,2011,Friday,False,1,847860.4631060548
32,2011-08-19,1221318.17,0,73.72,3.499,194.2500634,8.622,8,2011,Friday,False,1,848032.730063942
32,2011-08-26,1183740.91,0,75.64,3.485,194.3796374,8.622,8,2011,Friday,False,1,844642.3223954097
32,2011-09-02,1152117.5,0,74.6,3.511,194.5092113,8.622,9,2011,Friday,False,1,861606.363893443
32,2011-09-09,1128237.3,1,61.24,3.566,194.6387853,8.622,9,2011,Friday,True,1,925467.3725901983
32,2011-09-16,1142499.25,0,60.88,3.596,194.7419707,8.622,9,2011,Friday,False,1,883175.4629449868
32,2011-09-23,1116140.29,0,58.66,3.581,194.8099713,8.622,9,2011,Friday,False,1,886415.9864629484
32,2011-09-30,1088943.98,0,65.04,3.538,194.8779718,8.622,9,2011,Friday,False,1,875974.2006430596
32,2011-10-07,1149448.02,0,62.62,3.498,194.9459724,8.513,10,2011,Friday,False,1,897228.4809900352
32,2011-10-14,1175420.26,0,50.15,3.491,195.0261012,8.513,10,2011,Friday,False,1,916588.618594804
32,2011-10-21,1151258.74,0,48.87,3.548,195.1789994,8.513,10,2011,Friday,False,1,918622.0520351604
32,2011-10-28,1185391.96,0,42.76,3.55,195.3318977,8.513,10,2011,Friday,False,1,927891.1580292435
32,2011-11-04,1204628.28,0,37.95,3.527,195.4847959,8.513,11,2011,Friday,False,1,950412.8188995522
32,2011-11-11,1182733.0,0,38.1,3.505,195.6376941,8.513,11,2011,Friday,False,1,949699.5195372443
32,2011-11-18,1181651.55,0,42.61,3.479,195.7184713,8.513,11,2011,Friday,False,1,942273.8060359226
32,2011-11-25,1684468.66,1,40.22,3.424,195.7704,8.513,11,2011,Friday,True,1,988382.3841354206
32,2011-12-02,1179773.88,0,33.8,3.378,195.8223287,8.513,12,2011,Friday,False,1,970690.334888749
32,2011-12-09,1415746.91,0,17.94,3.331,195.8742575,8.513,12,2011,Friday,False,1,995182.4329573712
32,2011-12-16,1556017.91,0,26.23,3.266,195.9841685,8.513,12,2011,Friday,False,1,981509.0840745402
32,2011-12-23,1959526.96,0,25.97,3.173,196.1713893,8.513,12,2011,Friday,False,1,980913.2621285424
32,2011-12-30,1102367.65,1,32.99,3.119,196.3586101,8.513,12,2011,Friday,True,1,1011952.3193939513
32,2012-01-06,1099937.25,0,36.75,3.095,196.5458309,8.256,1,2012,Friday,False,1,798356.32532706
32,2012-01-13,1071598.36,0,28.99,3.077,196.7330517,8.256,1,2012,Friday,False,1,810013.6463407073
32,2012-01-20,1080012.04,0,36.86,3.055,196.7796652,8.256,1,2012,Friday,False,1,797412.6285614173
32,2012-01-27,1051864.6,0,36.67,3.038,196.8262786,8.256,1,2012,Friday,False,1,797500.037127682
32,2012-02-03,1156826.31,0,35.89,3.031,196.8728921,8.256,2,2012,Friday,False,1,814029.9330615483
32,2012-02-10,1129422.86,1,23.34,3.103,196.9195056,8.256,2,2012,Friday,True,1,876910.3332435455
32,2012-02-17,1243812.59,0,24.26,3.113,196.9432711,8.256,2,2012,Friday,False,1,832657.2041028319
32,2012-02-24,1091822.72,0,33.41,3.129,196.9499007,8.256,2,2012,Friday,False,1,818375.703041685
32,2012-03-02,1153332.89,0,33.4,3.191,196.9565303,8.256,3,2012,Friday,False,1,834222.6430494091
32,2012-03-09,1124537.97,0,39.9,3.286,196.9631599,8.256,3,2012,Friday,False,1,824603.6540119606
32,2012-03-16,1138101.18,0,51.51,3.486,197.0457208,8.256,3,2012,Friday,False,1,807458.5675725583
32,2012-03-23,1146632.46,0,47.64,3.664,197.2295234,8.256,3,2012,Friday,False,1,814258.3943603577
32,2012-03-30,1108686.87,0,56.09,3.75,197.4133259,8.256,3,2012,Friday,False,1,801128.3295276703
32,2012-04-06,1270577.01,0,51.49,3.854,197.5971285,8.09,4,2012,Friday,False,1,827721.3596439131
32,2012-04-13,1171834.47,0,52.1,3.901,197.780931,8.09,4,2012,Friday,False,1,826655.1096975717
32,2012-04-20,1121405.91,0,49.15,3.936,197.7227385,8.09,4,2012,Friday,False,1,831638.2826975777
32,2012-04-27,1126962.44,0,61.76,3.927,197.664546,8.09,4,2012,Friday,False,1,811908.276221307
32,2012-05-04,1187384.53,0,58.29,3.903,197.6063534,8.09,5,2012,Friday,False,1,832786.2685245199
32,2012-05-11,1187051.07,0,55.4,3.87,197.5481609,8.09,5,2012,Friday,False,1,837243.8202819095
32,2012-05-18,1177539.71,0,57.46,3.837,197.5553137,8.09,5,2012,Friday,False,1,833783.8022042923
32,2012-05-25,1232784.22,0,59.74,3.804,197.5886046,8.09,5,2012,Friday,False,1,829920.503309876
32,2012-06-01,1157557.79,0,62.84,3.764,197.6218954,8.09,6,2012,Friday,False,1,840177.7032972747
32,2012-06-08,1246322.44,0,71.14,3.741,197.6551863,8.09,6,2012,Friday,False,1,826924.5747223468
32,2012-06-15,1234759.54,0,70.91,3.723,197.692292,8.09,6,2012,Friday,False,1,827089.4807637793
32,2012-06-22,1196880.11,0,74.85,3.735,197.7389345,8.09,6,2012,Friday,False,1,820875.421727356
32,2012-06-29,1178211.81,0,81.95,3.693,197.785577,8.09,6,2012,Friday,False,1,809356.596034674
32,2012-07-06,1214183.97,0,78.68,3.646,197.8322195,7.872,7,2012,Friday,False,1,834354.2074164248
32,2012-07-13,1141184.66,0,71.57,3.613,197.8788621,7.872,7,2012,Friday,False,1,845206.5958970347
32,2012-07-20,1167829.33,0,77.76,3.585,197.9290378,7.872,7,2012,Friday,False,1,835197.756490222
32,2012-07-27,1144901.52,0,77.56,3.57,197.9792136,7.872,7,2012,Friday,False,1,835305.6771351222
32,2012-08-03,1183571.35,0,75.09,3.528,198.0293893,7.872,8,2012,Friday,False,1,854259.4740324873
32,2012-08-10,1227469.2,0,75.93,3.509,198.0795651,7.872,8,2012,Friday,False,1,852708.8947839153
32,2012-08-17,1261306.37,0,70.75,3.545,198.1001057,7.872,8,2012,Friday,False,1,861026.0626839001
32,2012-08-24,1272809.11,0,70.12,3.558,198.0984199,7.872,8,2012,Friday,False,1,862101.5612004225
32,2012-08-31,1183979.27,0,76.12,3.556,198.0967341,7.872,8,2012,Friday,False,1,852670.7365316509
32,2012-09-07,1126685.95,1,72.56,3.596,198.0950484,7.872,9,2012,Friday,True,1,916790.4204513336
32,2012-09-14,1156377.47,0,64.05,3.659,198.1267184,7.872,9,2012,Friday,False,1,887664.0795300831
32,2012-09-21,1159119.6,0,63.49,3.765,198.358523,7.872,9,2012,Friday,False,1,888703.2270723599
32,2012-09-28,1157111.15,0,60.62,3.789,198.5903276,7.872,9,2012,Friday,False,1,892849.5718747162
32,2012-10-05,1202775.24,0,55.34,3.779,198.8221322,7.557,10,2012,Friday,False,1,922969.5832301641
32,2012-10-12,1176681.31,0,43.49,3.76,199.0539368,7.557,10,2012,Friday,False,1,940944.5206498649
32,2012-10-19,1199292.06,0,53.57,3.75,199.1481963,7.557,10,2012,Friday,False,1,924843.8620336822
32,2012-10-26,1219979.29,0,47.22,3.686,199.2195317,7.557,10,2012,Friday,False,1,934251.5297413351
33,2010-02-05,274593.43,0,58.4,2.962,126.4420645,10.115,2,2010,Friday,False,1,877841.5676497436
33,2010-02-12,294882.83,1,55.47,2.828,126.4962581,10.115,2,2010,Friday,True,1,924291.9157736106
33,2010-02-19,296850.83,0,62.16,2.915,126.5262857,10.115,2,2010,Friday,False,1,871452.7425415986
33,2010-02-26,284052.77,0,56.5,2.825,126.5522857,10.115,2,2010,Friday,False,1,879712.2208770415
33,2010-03-05,291484.89,0,59.17,2.877,126.5782857,10.115,3,2010,Friday,False,1,891244.4426977215
33,2010-03-12,312161.0,0,55.61,3.034,126.6042857,10.115,3,2010,Friday,False,1,897773.2747509879
33,2010-03-19,282235.73,0,64.6,3.054,126.6066452,10.115,3,2010,Friday,False,1,883777.8446839217
33,2010-03-26,262893.76,0,64.09,2.98,126.6050645,10.115,3,2010,Friday,False,1,884112.731887055
33,2010-04-02,274634.52,0,66.79,3.086,126.6034839,9.849,4,2010,Friday,False,1,901872.3102387749
33,2010-04-09,325201.05,0,68.43,3.004,126.6019032,9.849,4,2010,Friday,False,1,898780.2758963798
33,2010-04-16,307779.64,0,72.44,3.109,126.5621,9.849,4,2010,Friday,False,1,893237.5027928549
33,2010-04-23,263263.02,0,71.59,3.05,126.4713333,9.849,4,2010,Friday,False,1,894398.720236649
33,2010-04-30,275883.23,0,73.29,3.105,126.3805667,9.849,4,2010,Friday,False,1,892278.8785829833
33,2010-05-07,326870.13,0,75.4,3.127,126.2898,9.849,5,2010,Friday,False,1,904758.4152042313
33,2010-05-14,331173.51,0,76.8,3.145,126.2085484,9.849,5,2010,Friday,False,1,902853.8876944743
33,2010-05-21,294264.2,0,82.8,3.12,126.1843871,9.849,5,2010,Friday,False,1,893326.8589113203
33,2010-05-28,279246.33,0,78.47,3.058,126.1602258,9.849,5,2010,Friday,False,1,899786.4073099673
33,2010-06-04,285100.0,0,86.06,2.941,126.1360645,9.849,6,2010,Friday,False,1,902631.4846025226
33,2010-06-11,310800.79,0,93.52,3.057,126.1119032,9.849,6,2010,Friday,False,1,891706.3279611317
33,2010-06-18,272399.08,0,87.69,2.935,126.114,9.849,6,2010,Friday,False,1,900082.6154193929
33,2010-06-25,259419.91,0,93.66,3.084,126.1266,9.849,6,2010,Friday,False,1,891625.2701645787
33,2010-07-02,267495.76,0,97.66,2.978,126.1392,9.495,7,2010,Friday,False,1,907909.3641667896
33,2010-07-09,302423.93,0,95.88,3.1,126.1518,9.495,7,2010,Friday,False,1,911450.6356922464
33,2010-07-16,280937.84,0,100.14,2.971,126.1498065,9.495,7,2010,Friday,False,1,903947.1246698516
33,2010-07-23,252734.31,0,97.04,3.112,126.1283548,9.495,7,2010,Friday,False,1,909757.0612482688
33,2010-07-30,242047.03,0,92.71,3.017,126.1069032,9.495,7,2010,Friday,False,1,916001.2591730442
33,2010-08-06,262789.95,0,92.51,3.123,126.0854516,9.495,8,2010,Friday,False,1,932487.8112885584
33,2010-08-13,265367.51,0,95.57,3.049,126.064,9.495,8,2010,Friday,False,1,927260.6393997279
33,2010-08-20,230519.49,0,96.46,3.041,126.0766452,9.495,8,2010,Friday,False,1,925784.3407667702
33,2010-08-27,224031.19,0,94.0,3.022,126.0892903,9.495,8,2010,Friday,False,1,929498.7979451757
33,2010-09-03,237405.82,0,90.82,3.087,126.1019355,9.495,9,2010,Friday,False,1,950329.350427007
33,2010-09-10,272834.88,1,91.77,2.961,126.1145806,9.495,9,2010,Friday,True,1,990829.5430131642
33,2010-09-17,246277.18,0,89.43,3.028,126.1454667,9.495,9,2010,Friday,False,1,952041.4946867526
33,2010-09-24,231976.84,0,91.18,2.939,126.1900333,9.495,9,2010,Friday,False,1,948630.2481404995
33,2010-10-01,224294.39,0,91.45,3.001,126.2346,9.265,10,2010,Friday,False,1,969029.9150683184
33,2010-10-08,266484.19,0,79.02,2.924,126.2791667,9.265,10,2010,Friday,False,1,987961.8058375614
33,2010-10-15,251732.92,0,80.49,3.08,126.3266774,9.265,10,2010,Friday,False,1,986538.0527084403
33,2010-10-22,234175.92,0,74.2,3.014,126.3815484,9.265,10,2010,Friday,False,1,995875.2295295908
33,2010-10-29,213538.32,0,71.34,3.13,126.4364194,9.265,10,2010,Friday,False,1,1000980.8765303805
33,2010-11-05,246124.61,0,74.23,3.009,126.4912903,9.265,11,2010,Friday,False,1,1011006.2341597619
33,2010-11-12,272803.94,0,65.21,3.13,126.5461613,9.265,11,2010,Friday,False,1,1025816.7166947902
33,2010-11-19,224639.76,0,61.95,3.047,126.6072,9.265,11,2010,Friday,False,1,1030274.3592699282
33,2010-11-26,240044.57,1,56.87,3.162,126.6692667,9.265,11,2010,Friday,True,1,1081663.1567023096
33,2010-12-03,209986.25,0,52.82,3.041,126.7313333,9.265,12,2010,Friday,False,1,1059751.2360111217
33,2010-12-10,253050.1,0,60.72,3.091,126.7934,9.265,12,2010,Friday,False,1,1047525.7086261982
33,2010-12-17,238875.26,0,61.12,3.125,126.8794839,9.265,12,2010,Friday,False,1,1046922.8846145929
33,2010-12-24,249246.8,0,60.43,3.236,126.9835806,9.265,12,2010,Friday,False,1,1048480.3585723399
33,2010-12-31,219804.85,1,52.91,3.148,127.0876774,9.265,12,2010,Friday,True,1,1102319.888355753
33,2011-01-07,243948.82,0,46.25,3.287,127.1917742,8.951,1,2011,Friday,False,1,907562.5302342192
33,2011-01-14,259527.75,0,53.63,3.312,127.3009355,8.951,1,2011,Friday,False,1,895890.796424046
33,2011-01-21,244856.44,0,59.46,3.336,127.4404839,8.951,1,2011,Friday,False,1,886579.489854675
33,2011-01-28,231155.9,0,56.62,3.231,127.5800323,8.951,1,2011,Friday,False,1,890064.3821469329
33,2011-02-04,234218.03,0,49.26,3.348,127.7195806,8.951,2,2011,Friday,False,1,917508.0448615926
33,2011-02-11,276198.74,1,53.35,3.381,127.859129,8.951,2,2011,Friday,True,1,953805.4965794673
33,2011-02-18,252349.6,0,62.03,3.43,127.99525,8.951,2,2011,Friday,False,1,897365.6687374067
33,2011-02-25,242901.21,0,54.89,3.398,128.13,8.951,2,2011,Friday,False,1,908076.6341343792
33,2011-03-04,245435.8,0,59.51,3.674,128.26475,8.951,3,2011,Friday,False,1,917727.3067038978
33,2011-03-11,270921.44,0,66.51,3.63,128.3995,8.951,3,2011,Friday,False,1,906157.9469976698
33,2011-03-18,247234.47,0,72.72,3.892,128.5121935,8.951,3,2011,Friday,False,1,897819.2292396169
33,2011-03-25,238084.08,0,63.34,3.716,128.6160645,8.951,3,2011,Friday,False,1,911202.4308688153
33,2011-04-01,232769.09,0,71.41,3.772,128.7199355,8.687,4,2011,Friday,False,1,919934.8517067479
33,2011-04-08,271924.73,0,75.11,3.818,128.8238065,8.687,4,2011,Friday,False,1,914186.7901701969
33,2011-04-15,275749.56,0,64.64,4.089,128.9107333,8.687,4,2011,Friday,False,1,932154.945541349
33,2011-04-22,248603.3,0,79.46,3.917,128.9553,8.687,4,2011,Friday,False,1,907693.1712064984
33,2011-04-29,248561.86,0,77.44,4.151,128.9998667,8.687,4,2011,Friday,False,1,912251.158608135
33,2011-05-06,257031.19,0,77.92,4.193,129.0444333,8.687,5,2011,Friday,False,1,927117.8538680092
33,2011-05-13,279466.87,0,78.24,4.202,129.089,8.687,5,2011,Friday,False,1,926573.8788628811
33,2011-05-20,239206.26,0,76.07,3.99,129.0756774,8.687,5,2011,Friday,False,1,928665.9593756184
33,2011-05-27,239431.85,0,82.32,3.933,129.0623548,8.687,5,2011,Friday,False,1,918519.3667859911
33,2011-06-03,243477.03,0,82.93,3.893,129.0490323,8.687,6,2011,Friday,False,1,932789.7403807716
33,2011-06-10,258427.39,0,87.02,3.981,129.0357097,8.687,6,2011,Friday,False,1,926954.9217856155
33,2011-06-17,238172.66,0,91.11,3.935,129.0432,8.687,6,2011,Friday,False,1,920223.9521991824
33,2011-06-24,238433.53,0,94.11,3.807,129.0663,8.687,6,2011,Friday,False,1,914649.8750079881
33,2011-07-01,226702.36,0,98.43,3.842,129.0894,8.442,7,2011,Friday,False,1,928897.035613891
33,2011-07-08,262717.71,0,96.44,3.793,129.1125,8.442,7,2011,Friday,False,1,931659.997804772
33,2011-07-15,265003.47,0,92.83,3.779,129.1338387,8.442,7,2011,Friday,False,1,937192.8046591018
33,2011-07-22,238915.05,0,97.17,3.697,129.1507742,8.442,7,2011,Friday,False,1,929819.9767961745
33,2011-07-29,224806.96,0,95.28,3.694,129.1677097,8.442,7,2011,Friday,False,1,932731.3737530948
33,2011-08-05,242456.39,0,96.93,3.803,129.1846452,8.442,8,2011,Friday,False,1,946246.9784309485
33,2011-08-12,274721.85,0,96.0,3.794,129.2015806,8.442,8,2011,Friday,False,1,947612.8122709892
33,2011-08-19,242771.37,0,95.89,3.743,129.2405806,8.442,8,2011,Friday,False,1,947375.7340455521
33,2011-08-26,237095.82,0,99.66,3.663,129.2832581,8.442,8,2011,Friday,False,1,940853.7353352829
33,2011-09-02,239198.36,0,99.2,3.798,129.3259355,8.442,9,2011,Friday,False,1,957790.7078143161
33,2011-09-09,281842.28,1,96.22,3.771,129.3686129,8.442,9,2011,Friday,True,1,1005023.8677593156
33,2011-09-16,262407.57,0,85.79,3.784,129.4306,8.442,9,2011,Friday,False,1,978528.2602822556
33,2011-09-23,234793.12,0,88.93,3.789,129.5183333,8.442,9,2011,Friday,False,1,973435.1559056862
33,2011-09-30,229731.98,0,89.1,3.877,129.6060667,8.442,9,2011,Friday,False,1,973532.4394225292
33,2011-10-07,262159.13,0,81.16,3.827,129.6938,8.01,10,2011,Friday,False,1,1010476.6729763479
33,2011-10-14,272487.33,0,76.49,3.698,129.7706452,8.01,10,2011,Friday,False,1,1016821.6617386603
33,2011-10-21,233543.08,0,81.74,3.842,129.7821613,8.01,10,2011,Friday,False,1,1009465.6168851833
33,2011-10-28,231319.96,0,76.73,3.843,129.7936774,8.01,10,2011,Friday,False,1,1017313.7469432385
33,2011-11-04,236157.12,0,71.91,3.828,129.8051935,8.01,11,2011,Friday,False,1,1040214.574087248
33,2011-11-11,271961.04,0,58.75,3.677,129.8167097,8.01,11,2011,Friday,False,1,1059896.4255678323
33,2011-11-18,251294.5,0,63.35,3.669,129.8268333,8.01,11,2011,Friday,False,1,1052599.8510224703
33,2011-11-25,255996.47,1,62.35,3.76,129.8364,8.01,11,2011,Friday,True,1,1097545.6403695154
33,2011-12-02,220060.35,0,59.12,3.701,129.8459667,8.01,12,2011,Friday,False,1,1074855.5220964202
33,2011-12-09,270373.05,0,47.7,3.644,129.8555333,8.01,12,2011,Friday,False,1,1092405.6955021503
33,2011-12-16,259638.35,0,53.18,3.489,129.8980645,8.01,12,2011,Friday,False,1,1082722.977165328
33,2011-12-23,256235.19,0,53.39,3.541,129.9845484,8.01,12,2011,Friday,False,1,1082531.8222938054
33,2011-12-30,215359.21,1,51.6,3.428,130.0710323,8.01,12,2011,Friday,True,1,1127253.8234230394
33,2012-01-06,267058.08,0,60.92,3.443,130.1575161,7.603,1,2012,Friday,False,1,908707.7797397709
33,2012-01-13,279447.22,0,54.61,3.477,130.244,7.603,1,2012,Friday,False,1,918640.8567210513
33,2012-01-20,244899.2,0,55.99,3.66,130.2792258,7.603,1,2012,Friday,False,1,917556.8956009351
33,2012-01-27,236920.49,0,56.33,3.675,130.3144516,7.603,1,2012,Friday,False,1,917040.2395817458
33,2012-02-03,256091.32,0,59.53,3.543,130.3496774,7.603,2,2012,Friday,False,1,926552.4663080022
33,2012-02-10,282552.58,1,59.94,3.722,130.3849032,7.603,2,2012,Friday,True,1,969785.6501056906
33,2012-02-17,266300.98,0,57.8,3.781,130.4546207,7.603,2,2012,Friday,False,1,930546.8988031963
33,2012-02-24,242526.7,0,59.41,3.95,130.5502069,7.603,2,2012,Friday,False,1,928879.4424542546
33,2012-03-02,248051.53,0,60.91,3.882,130.6457931,7.603,3,2012,Friday,False,1,941333.7180170357
33,2012-03-09,287346.29,0,62.2,3.963,130.7413793,7.603,3,2012,Friday,False,1,939610.4754280926
33,2012-03-16,278067.73,0,65.99,4.273,130.8261935,7.603,3,2012,Friday,False,1,935438.0930033947
33,2012-03-23,246970.97,0,60.82,4.288,130.8966452,7.603,3,2012,Friday,False,1,943495.9368032187
33,2012-03-30,251327.67,0,71.34,4.294,130.9670968,7.603,3,2012,Friday,False,1,926858.506391119
33,2012-04-06,275911.97,0,70.75,4.282,131.0375484,7.396,4,2012,Friday,False,1,947574.2883587175
33,2012-04-13,312698.67,0,73.17,4.254,131.108,7.396,4,2012,Friday,False,1,943440.6744294142
33,2012-04-20,261837.2,0,72.94,4.111,131.1173333,7.396,4,2012,Friday,False,1,942873.9881883867
33,2012-04-27,249798.75,0,83.07,4.088,131.1266667,7.396,4,2012,Friday,False,1,926800.1801482309
33,2012-05-04,270497.51,0,82.43,4.058,131.136,7.396,5,2012,Friday,False,1,943046.7735897142
33,2012-05-11,295841.84,0,81.02,4.186,131.1453333,7.396,5,2012,Friday,False,1,946052.3203500801
33,2012-05-18,276899.95,0,89.81,4.308,131.0983226,7.396,5,2012,Friday,False,1,933127.2536931991
33,2012-05-25,261851.74,0,88.89,4.127,131.0287742,7.396,5,2012,Friday,False,1,933577.4751069876
33,2012-06-01,261131.09,0,83.57,4.277,130.9592258,7.396,6,2012,Friday,False,1,958489.5424005642
33,2012-06-08,286082.76,0,90.94,4.103,130.8896774,7.396,6,2012,Friday,False,1,945966.2960667362
33,2012-06-15,290444.31,0,92.44,4.144,130.8295333,7.396,6,2012,Friday,False,1,944003.967339653
33,2012-06-22,261666.29,0,95.75,4.014,130.7929,7.396,6,2012,Friday,False,1,938062.5240088482
33,2012-06-29,244338.31,0,98.15,3.875,130.7562667,7.396,6,2012,Friday,False,1,933492.9661376989
33,2012-07-06,273690.37,0,93.21,3.666,130.7196333,7.147,7,2012,Friday,False,1,960953.6337248648
33,2012-07-13,287033.64,0,97.6,3.723,130.683,7.147,7,2012,Friday,False,1,954502.6118192982
33,2012-07-20,253205.89,0,91.49,3.589,130.7012903,7.147,7,2012,Friday,False,1,963206.6395459118
33,2012-07-27,249134.32,0,93.95,3.769,130.7195806,7.147,7,2012,Friday,False,1,960445.1683121512
33,2012-08-03,258533.12,0,92.13,3.595,130.737871,7.147,8,2012,Friday,False,1,977611.3587336994
33,2012-08-10,297753.49,0,100.07,3.811,130.7561613,7.147,8,2012,Friday,False,1,966472.9737213963
33,2012-08-17,270097.76,0,96.79,4.002,130.7909677,7.147,8,2012,Friday,False,1,972758.3419793185
33,2012-08-24,247672.56,0,89.62,4.055,130.8381613,7.147,8,2012,Friday,False,1,984249.327800756
33,2012-08-31,237129.81,0,94.55,3.886,130.8853548,7.147,8,2012,Friday,False,1,975331.1501356482
33,2012-09-07,286428.78,1,92.02,4.124,130.9325484,7.147,9,2012,Friday,True,1,1038981.44515775
33,2012-09-14,277417.53,0,83.4,3.966,130.9776667,7.147,9,2012,Friday,False,1,1008596.034959109
33,2012-09-21,252709.58,0,86.53,4.125,131.0103333,7.147,9,2012,Friday,False,1,1004617.4305923871
33,2012-09-28,242813.51,0,86.42,3.966,131.043,7.147,9,2012,Friday,False,1,1003709.191581029
33,2012-10-05,265444.9,0,85.18,4.132,131.0756667,6.895,10,2012,Friday,False,1,1027651.7019541564
33,2012-10-12,291781.15,0,79.64,4.468,131.1083333,6.895,10,2012,Friday,False,1,1038410.6081148706
33,2012-10-19,254412.34,0,75.55,4.449,131.1499677,6.895,10,2012,Friday,False,1,1044620.5532206338
33,2012-10-26,253731.13,0,73.7,4.301,131.1930968,6.895,10,2012,Friday,False,1,1046491.2999693716
34,2010-02-05,956228.96,0,35.44,2.598,126.4420645,9.521,2,2010,Friday,False,1,909544.4058382683
34,2010-02-12,994610.99,1,36.13,2.573,126.4962581,9.521,2,2010,Friday,True,1,951001.7417115062
34,2010-02-19,983963.07,0,38.36,2.54,126.5262857,9.521,2,2010,Friday,False,1,904404.8561196538
34,2010-02-26,905756.13,0,37.28,2.59,126.5522857,9.521,2,2010,Friday,False,1,906360.4926299197
34,2010-03-05,918295.79,0,42.65,2.654,126.5782857,9.521,3,2010,Friday,False,1,913729.0050601814
34,2010-03-12,921247.88,0,42.26,2.704,126.6042857,9.521,3,2010,Friday,False,1,914601.1270929772
34,2010-03-19,892070.82,0,45.86,2.743,126.6066452,9.521,3,2010,Friday,False,1,909190.2113965149
34,2010-03-26,880742.35,0,42.91,2.752,126.6050645,9.521,3,2010,Friday,False,1,913883.2219706775
34,2010-04-02,979428.66,0,50.07,2.74,126.6034839,9.593,4,2010,Friday,False,1,916430.6151640016
34,2010-04-09,950684.2,0,51.26,2.773,126.6019032,9.593,4,2010,Friday,False,1,914774.7986118379
34,2010-04-16,923344.54,0,59.18,2.81,126.5621,9.593,4,2010,Friday,False,1,902660.7075435806
34,2010-04-23,910240.68,0,55.04,2.805,126.4713333,9.593,4,2010,Friday,False,1,909330.8320524321
34,2010-04-30,859922.19,0,56.58,2.787,126.3805667,9.593,4,2010,Friday,False,1,906999.116761418
34,2010-05-07,953495.48,0,57.39,2.836,126.2898,9.593,5,2010,Friday,False,1,921691.3496764598
34,2010-05-14,933924.44,0,60.74,2.845,126.2085484,9.593,5,2010,Friday,False,1,916667.6186327863
34,2010-05-21,913616.32,0,63.99,2.82,126.1843871,9.593,5,2010,Friday,False,1,911458.9446511437
34,2010-05-28,942868.38,0,68.68,2.756,126.1602258,9.593,5,2010,Friday,False,1,903741.6009892923
